Dept,Education,Gender,JobTitle,Bonus,BasePay,Seniority,PerfEval,Age
Engineering,High School,Male,Warehouse Associate,7866.0983573196245,146777.2896313212,1.1731607513352302,2.723885099662954,63.50218069422058
Engineering,High School,Female,Financial Analyst,3142.593882720783,96230.33591111792,1.6793568567059656,1.1660356664769407,28.55977028656703
Sales,High School,Male,Driver,8814.084139273155,98268.4100803758,3.155504809165071,1.5006850557559694,38.66537067853376
Management,High School,Female,Data Scientist,7350.662923346808,119303.36219143255,2.726970670428972,1.5392062016951606,46.767059291311085
Engineering,Masters,Male,Manager,10129.44186207519,119068.63851832462,4.650484846167764,3.71207941662582,31.82444112987263
Operations,Masters,Female,Driver,3175.6474759141392,101632.80431493899,4.735094803310103,1.3484454928096499,54.30751106789576
Administration,High School,Male,Manager,4949.451410942227,70001.67527507049,4.897552476136772,1.5814743437688543,64.0387732162061
Sales,High School,Female,Driver,8140.486689989768,83107.39656613531,3.8961420181425526,4.385370063911734,30.726875836017417
Management,High School,Male,Driver,8272.856447253207,86365.3200633037,3.798830242123287,3.600145670624313,33.13873955503014
Engineering,Masters,Male,Warehouse Associate,7648.901024009951,117142.35849953473,4.6896263938117215,4.357307820697686,43.37373921608527
Management,PhD,Male,Warehouse Associate,9322.557442367806,121870.55895408665,1.3564508903957306,1.5814896989050453,24.678460334217565
Operations,Masters,Female,Graphic Designer,7117.062965103996,115385.46682470999,2.1533759776255317,1.7848088442103012,19.979089950741226
Sales,Masters,Male,Data Scientist,4334.470250652381,72853.39882686414,3.881850670526927,3.5576071647980108,38.08416222639181
Administration,Masters,Male,Financial Analyst,8028.570219948704,88399.56141508199,3.4436014818685385,2.3142031856102903,18.281582551873925
Sales,High School,Female,Graphic Designer,7978.576746993131,76933.27582357137,1.666386711101128,3.4541715501436863,55.26060428295909
Engineering,High School,Female,Graphic Designer,8489.888818368614,119858.69943428256,2.6651670854303555,2.24866530291083,62.70594223869459
Administration,PhD,Male,Financial Analyst,7831.203909231697,95907.29123632748,2.857791773794413,3.6209561514538793,53.59855425632723
Management,Masters,Female,Graphic Designer,4107.467514413598,108679.89437966837,2.4346610240693742,2.32100564752749,48.15663555570261
Operations,College,Female,Driver,8511.013990887244,95581.14008299883,4.149653937663904,3.117745933676086,59.27869331287796
Engineering,High School,Male,Sales Associate,3850.2619103574684,85977.67434748962,2.724721198047772,4.780208882113821,39.14406450557625
Engineering,High School,Male,IT,4966.302423030336,104635.19711729331,2.138154121709392,4.152577597377645,26.55524289260982
Operations,College,Female,Marketing Associate,3617.6926973353125,96058.1630427331,3.9253723612589875,3.1082564110740885,51.18244616528138
Management,High School,Male,Financial Analyst,6362.678729315319,133137.47024883132,4.744946497569144,4.668060839023319,27.513142659212306
Operations,High School,Female,Marketing Associate,4354.704207238714,56516.99099993202,3.8188623931671613,3.1444967901098955,40.40133037163396
Administration,PhD,Male,Manager,7353.775295389529,76454.04938756334,4.037313736237083,2.749256305960411,41.63631418386068
Management,College,Female,Sales Associate,7398.424403293218,74196.30310036444,4.819291971547628,3.6418301682593714,29.52116937698288
Sales,PhD,Female,Data Scientist,7560.083006152328,74029.10797979216,2.5660619268142324,2.16553489341948,18.821344386618012
Engineering,College,Female,Graphic Designer,7735.527101356527,80128.89713394576,2.8427656901615737,4.535492396003983,37.24125102603662
Engineering,PhD,Male,Software Engineer,5251.085055287734,110005.74956287886,2.38567465580446,1.476159108526908,21.94506925749613
Engineering,High School,Male,Software Engineer,3050.56511208741,106172.24888704585,2.059021079008711,2.5188703234739,18.03636491094539
Operations,High School,Male,Warehouse Associate,9049.075549771414,98582.89636988004,3.199081223719392,1.7947641554994966,56.5754916497244
Operations,PhD,Female,Manager,5939.569865708154,126322.47257704662,3.1031103160099334,4.311020431047627,44.529605170223434
Management,College,Female,Marketing Associate,6182.835852668291,78525.69942250456,1.3962990796317154,2.043766590005272,18.002801154156607
Administration,Masters,Male,Driver,8445.63598876957,136810.77018345034,1.5149909805910613,1.62083442894088,50.078710128984596
Management,Masters,Female,Warehouse Associate,6757.956070155113,89612.01683928729,1.2409976559238296,1.1656044411983095,50.9058538224393
Sales,College,Female,IT,7091.152794161866,101341.93273934693,4.4103734316500525,4.999104012245679,59.56679055365308
Administration,Masters,Male,Warehouse Associate,5563.026529097082,109039.10085385766,2.7892417646315626,3.1351334745463983,63.47532380992345
Management,Masters,Female,Data Scientist,3480.049606929517,109293.2373785076,3.660726315426476,1.0144315992459565,24.916702795976736
Administration,PhD,Male,Software Engineer,2810.9759738068915,83200.31591872642,1.4395793353610373,2.096058477822676,26.62595253602914
Engineering,High School,Female,IT,7038.838362092869,90859.17981752256,2.180867969935036,4.04951611768323,46.935743186993975
